Id,Id2,Geography,Estimate; Total:,total," < $25,000","$25,000 - $29,999","$30,000 - $34,999","$35,000 - $39,999","$40,000 - $44,999","$45,000 - $49,999","$50,000 - $74,999",">$75,000",diversity,normalised_diversity
1500000US250092532043,250092532043,"Block Group 3, Census Tract 2532.04, Essex County, Massachusetts",343,343,9,61,0,0,0,0,21,252,0.800151939423466,0.399551407290925
1500000US250092517003,250092517003,"Block Group 3, Census Tract 2517, Essex County, Massachusetts",392,392,183,21,88,10,0,18,40,32,1.52027243554946,0.759139559827922
1500000US250092532021,250092532021,"Block Group 1, Census Tract 2532.02, Essex County, Massachusetts",216,216,13,0,0,0,0,0,0,203,0.227476762348596,0.113589252296074
1500000US250092532041,250092532041,"Block Group 1, Census Tract 2532.04, Essex County, Massachusetts",412,412,22,0,0,14,0,28,55,293,0.965330721914602,0.482032510875437
1500000US250092508003,250092508003,"Block Group 3, Census Tract 2508, Essex County, Massachusetts",540,540,110,30,100,42,30,0,98,130,1.80873558923879,0.903182026426448
1500000US250092131002,250092131002,"Block Group 2, Census Tract 2131, Essex County, Massachusetts",382,382,0,0,0,0,0,29,0,353,0.268680286179713,0.134164002066636
1500000US250092701002,250092701002,"Block Group 2, Census Tract 2701, Essex County, Massachusetts",1033,1033,110,15,28,65,31,0,92,692,1.1607818826755,0.579629957674014
1500000US250092611013,250092611013,"Block Group 3, Census Tract 2611.01, Essex County, Massachusetts",617,617,9,0,8,0,8,7,93,492,0.690913208210479,0.345003656249701
1500000US250092141002,250092141002,"Block Group 2, Census Tract 2141, Essex County, Massachusetts",593,593,58,0,0,18,0,22,58,437,0.908007516879393,0.453408488219507
1500000US250092141003,250092141003,"Block Group 3, Census Tract 2141, Essex County, Massachusetts",832,832,84,15,0,13,14,0,70,636,0.851234530233759,0.425059214047009
1500000US250092641002,250092641002,"Block Group 2, Census Tract 2641, Essex County, Massachusetts",776,776,164,0,0,0,80,13,96,423,1.22051795226883,0.609458830786841
1500000US250092651012,250092651012,"Block Group 2, Census Tract 2651.01, Essex County, Massachusetts",389,389,27,9,11,10,32,30,117,153,1.59870495237757,0.798304399569011
1500000US250092651014,250092651014,"Block Group 4, Census Tract 2651.01, Essex County, Massachusetts",419,419,0,11,0,11,0,0,52,345,0.61008764249107,0.304643860894404
1500000US250092233003,250092233003,"Block Group 3, Census Tract 2233, Essex County, Massachusetts",336,336,0,0,0,13,0,0,51,272,0.58304684166424,0.291141187849059
1500000US250092641003,250092641003,"Block Group 3, Census Tract 2641, Essex County, Massachusetts",926,926,72,14,19,0,11,26,216,568,1.13402373392192,0.566268425364669
1500000US250092131001,250092131001,"Block Group 1, Census Tract 2131, Essex County, Massachusetts",700,700,43,0,28,0,13,14,38,564,0.784618410135047,0.391794826094791
1500000US250092232003,250092232003,"Block Group 3, Census Tract 2232, Essex County, Massachusetts",337,337,57,0,0,8,7,7,78,180,1.22397694124611,0.61118605763662
1500000US250092701001,250092701001,"Block Group 1, Census Tract 2701, Essex County, Massachusetts",1153,1153,154,32,17,44,0,39,200,667,1.29022090835489,0.64426461306938
1500000US250092151023,250092151023,"Block Group 3, Census Tract 2151.02, Essex County, Massachusetts",343,343,42,13,10,7,0,13,43,215,1.2408301257155,0.619601601285659
1500000US250092151011,250092151011,"Block Group 1, Census Tract 2151.01, Essex County, Massachusetts",709,709,24,9,14,6,17,18,107,514,0.989197649554943,0.49395032805061
1500000US250092232001,250092232001,"Block Group 1, Census Tract 2232, Essex County, Massachusetts",656,656,158,78,33,25,18,6,125,213,1.69371925576338,0.845749261925931
1500000US250092232002,250092232002,"Block Group 2, Census Tract 2232, Essex County, Massachusetts",625,625,181,29,29,46,0,29,91,220,1.62641328270122,0.812140399744769
1500000US250092221001,250092221001,"Block Group 1, Census Tract 2221, Essex County, Massachusetts",460,460,47,0,9,28,21,50,27,278,1.33332198684615,0.665786896173943
1500000US250092141001,250092141001,"Block Group 1, Census Tract 2141, Essex County, Massachusetts",497,497,21,0,0,30,0,0,105,341,0.890061546896879,0.444447268220614
1500000US250092231002,250092231002,"Block Group 2, Census Tract 2231, Essex County, Massachusetts",964,964,158,37,16,45,22,0,165,521,1.35357581898546,0.675900534266389
1500000US250092233001,250092233001,"Block Group 1, Census Tract 2233, Essex County, Massachusetts",880,880,66,11,74,29,13,0,40,647,0.998610510546249,0.498650587676826
1500000US250092231001,250092231001,"Block Group 1, Census Tract 2231, Essex County, Massachusetts",803,803,245,35,0,25,25,70,100,303,1.55465364222746,0.77630762358648
1500000US250092233002,250092233002,"Block Group 2, Census Tract 2233, Essex County, Massachusetts",1076,1076,87,11,45,53,68,20,111,681,1.30369989496132,0.650995269838561
1500000US250092151012,250092151012,"Block Group 2, Census Tract 2151.01, Essex County, Massachusetts",602,602,153,21,9,0,48,0,50,321,1.27165546245005,0.634994061224428
1500000US250092092004,250092092004,"Block Group 4, Census Tract 2092, Essex County, Massachusetts",497,497,20,0,8,10,10,29,35,385,0.903380117471008,0.45109782213895
1500000US250173301002,250173301002,"Block Group 2, Census Tract 3301, Middlesex County, Massachusetts",684,684,46,0,0,16,0,0,137,485,0.83522615923444,0.417065523291448
1500000US250173301004,250173301004,"Block Group 4, Census Tract 3301, Middlesex County, Massachusetts",496,496,53,0,0,13,0,0,53,377,0.781874878032538,0.39042485864424
1500000US250173301005,250173301005,"Block Group 5, Census Tract 3301, Middlesex County, Massachusetts",788,788,20,51,0,0,0,17,99,601,0.820418393908691,0.409671348281387
1500000US250092101004,250092101004,"Block Group 4, Census Tract 2101, Essex County, Massachusetts",542,542,137,0,0,0,14,0,80,311,1.04319604587743,0.520914126023343
1500000US250092151021,250092151021,"Block Group 1, Census Tract 2151.02, Essex County, Massachusetts",205,205,16,7,8,24,0,0,26,124,1.25804881335989,0.628199656906164
1500000US250092502003,250092502003,"Block Group 3, Census Tract 2502, Essex County, Massachusetts",257,257,63,0,46,18,0,38,61,31,1.71792096129012,0.857834248571113
1500000US250092524002,250092524002,"Block Group 2, Census Tract 2524, Essex County, Massachusetts",515,515,113,10,41,0,35,31,129,156,1.6712324308306,0.834520591338853
1500000US250092509002,250092509002,"Block Group 2, Census Tract 2509, Essex County, Massachusetts",495,495,327,26,28,15,13,0,35,51,1.21414443682835,0.606276251406393
1500000US250092514004,250092514004,"Block Group 4, Census Tract 2514, Essex County, Massachusetts",329,329,48,18,18,12,9,9,98,117,1.64486894444804,0.821356131482844
1500000US250092502002,250092502002,"Block Group 2, Census Tract 2502, Essex County, Massachusetts",432,432,97,30,27,57,41,14,103,63,1.91837411853766,0.957929414411577
1500000US250092544024,250092544024,"Block Group 4, Census Tract 2544.02, Essex County, Massachusetts",605,605,46,0,0,0,0,25,25,509,0.604604762318239,0.301906015266434
1500000US250092502001,250092502001,"Block Group 1, Census Tract 2502, Essex County, Massachusetts",695,695,246,32,30,23,25,33,123,183,1.67994251898051,0.838869925267148
1500000US250092502004,250092502004,"Block Group 4, Census Tract 2502, Essex County, Massachusetts",318,318,122,19,0,9,15,5,20,128,1.38641493281433,0.69229856256332
1500000US250092504002,250092504002,"Block Group 2, Census Tract 2504, Essex County, Massachusetts",628,628,319,61,10,39,0,17,91,91,1.46657666381381,0.732326875754434
1500000US250092504003,250092504003,"Block Group 3, Census Tract 2504, Essex County, Massachusetts",367,367,266,9,19,0,10,0,53,10,0.953300395154669,0.476025234319232
1500000US250092506001,250092506001,"Block Group 1, Census Tract 2506, Essex County, Massachusetts",571,571,76,14,70,34,16,63,198,100,1.8003729938038,0.899006211046859
1500000US250092506003,250092506003,"Block Group 3, Census Tract 2506, Essex County, Massachusetts",381,381,97,48,22,34,0,0,116,64,1.65133274847947,0.824583795967504
1500000US250092506004,250092506004,"Block Group 4, Census Tract 2506, Essex County, Massachusetts",406,406,77,0,37,0,37,28,94,133,1.64066642834512,0.819257628510652
1500000US250092507001,250092507001,"Block Group 1, Census Tract 2507, Essex County, Massachusetts",567,567,163,32,26,39,33,28,92,154,1.80922002421767,0.903423926330723
1500000US250092507002,250092507002,"Block Group 2, Census Tract 2507, Essex County, Massachusetts",515,515,180,34,20,9,42,32,58,140,1.72078930008358,0.859266537546553
1500000US250092507003,250092507003,"Block Group 3, Census Tract 2507, Essex County, Massachusetts",327,327,68,23,18,25,0,27,32,134,1.6684214686119,0.833116953035939
1500000US250092508002,250092508002,"Block Group 2, Census Tract 2508, Essex County, Massachusetts",513,513,177,0,32,17,38,0,159,90,1.51432342615233,0.75616895517211
1500000US250092508004,250092508004,"Block Group 4, Census Tract 2508, Essex County, Massachusetts",395,395,177,39,0,0,55,0,107,17,1.35200464037254,0.675115974990872
1500000US250092508005,250092508005,"Block Group 5, Census Tract 2508, Essex County, Massachusetts",441,441,29,40,0,0,19,72,146,135,1.55641512427658,0.777187209821252
1500000US250092508001,250092508001,"Block Group 1, Census Tract 2508, Essex County, Massachusetts",449,449,62,47,49,108,0,27,82,74,1.87083574554871,0.934191393053111
1500000US250092509001,250092509001,"Block Group 1, Census Tract 2509, Essex County, Massachusetts",244,244,83,5,24,8,24,7,39,54,1.74348588940655,0.870599952811699
1500000US250092510001,250092510001,"Block Group 1, Census Tract 2510, Essex County, Massachusetts",520,520,212,54,29,33,0,24,92,76,1.66642240345708,0.8321187310027
1500000US250092511001,250092511001,"Block Group 1, Census Tract 2511, Essex County, Massachusetts",694,694,553,27,18,0,8,29,39,20,0.850126250219655,0.424505800604524
1500000US250092511003,250092511003,"Block Group 3, Census Tract 2511, Essex County, Massachusetts",208,208,108,0,28,8,0,11,41,12,1.37571301392788,0.686954619068196
1500000US250092513001,250092513001,"Block Group 1, Census Tract 2513, Essex County, Massachusetts",506,506,248,41,44,41,29,9,46,48,1.64608343719501,0.821962581660976
1500000US250092513002,250092513002,"Block Group 2, Census Tract 2513, Essex County, Massachusetts",350,350,81,75,17,15,20,11,77,54,1.8444559562599,0.921018792431811
1500000US250092514001,250092514001,"Block Group 1, Census Tract 2514, Essex County, Massachusetts",657,657,188,19,23,94,23,21,142,147,1.74955026397874,0.87362816442411
1500000US250092514002,250092514002,"Block Group 2, Census Tract 2514, Essex County, Massachusetts",264,264,50,36,9,19,0,0,104,46,1.56283792282353,0.780394398445988
1500000US250092514003,250092514003,"Block Group 3, Census Tract 2514, Essex County, Massachusetts",267,267,54,15,27,38,0,12,89,32,1.75409200455781,0.875896057246099
1500000US250092515001,250092515001,"Block Group 1, Census Tract 2515, Essex County, Massachusetts",322,322,125,0,38,17,0,19,14,109,1.44479943230497,0.721452536685124
1500000US250092515002,250092515002,"Block Group 2, Census Tract 2515, Essex County, Massachusetts",386,386,30,20,122,37,52,0,0,125,1.57591771227504,0.786925718342789
1500000US250092515004,250092515004,"Block Group 4, Census Tract 2515, Essex County, Massachusetts",266,266,47,16,32,53,13,33,25,47,1.98648389817443,0.991939652921722
1500000US250092515005,250092515005,"Block Group 5, Census Tract 2515, Essex County, Massachusetts",594,594,179,0,102,19,112,13,150,19,1.62999467836045,0.813928749688333
1500000US250092516002,250092516002,"Block Group 2, Census Tract 2516, Essex County, Massachusetts",840,840,347,23,17,19,36,36,212,150,1.5534662002007,0.775714681034582
1500000US250092516003,250092516003,"Block Group 3, Census Tract 2516, Essex County, Massachusetts",410,410,138,44,18,16,17,20,25,132,1.68460963441736,0.841200423324961
1500000US250092516004,250092516004,"Block Group 4, Census Tract 2516, Essex County, Massachusetts",269,269,71,40,0,23,20,0,45,70,1.68790490802169,0.842845899816546
1500000US250092517001,250092517001,"Block Group 1, Census Tract 2517, Essex County, Massachusetts",502,502,96,18,20,80,19,7,140,122,1.74017957678666,0.868948964049274
1500000US250092517004,250092517004,"Block Group 4, Census Tract 2517, Essex County, Massachusetts",257,257,40,25,53,26,8,0,46,59,1.82732199557437,0.912463044745562
1500000US250092518002,250092518002,"Block Group 2, Census Tract 2518, Essex County, Massachusetts",662,662,184,48,17,15,88,17,128,165,1.75227106758736,0.874986782528031
1500000US250092518003,250092518003,"Block Group 3, Census Tract 2518, Essex County, Massachusetts",892,892,47,36,162,60,17,8,224,338,1.60847365883904,0.803182348645661
1500000US250092518004,250092518004,"Block Group 4, Census Tract 2518, Essex County, Massachusetts",745,745,290,15,30,22,14,18,33,323,1.34430365423098,0.671270530521158
1500000US250092521011,250092521011,"Block Group 1, Census Tract 2521.01, Essex County, Massachusetts",609,609,70,16,28,55,30,19,125,266,1.64631640346568,0.822078912068629
1500000US250092518001,250092518001,"Block Group 1, Census Tract 2518, Essex County, Massachusetts",610,610,10,0,29,0,27,58,98,388,1.15547927736915,0.57698213129496
1500000US250092523003,250092523003,"Block Group 3, Census Tract 2523, Essex County, Massachusetts",544,544,56,67,39,0,28,22,100,232,1.63814455298903,0.817998344119911
1500000US250092503001,250092503001,"Block Group 1, Census Tract 2503, Essex County, Massachusetts",655,655,217,44,26,31,40,54,151,92,1.81031416072705,0.903970277293024
1500000US250092525011,250092525011,"Block Group 1, Census Tract 2525.01, Essex County, Massachusetts",709,709,79,89,48,37,9,12,145,290,1.65612295974611,0.826975761241234
1500000US250092525013,250092525013,"Block Group 3, Census Tract 2525.01, Essex County, Massachusetts",333,333,39,0,35,27,0,32,28,172,1.46616649322455,0.732122059358829
1500000US250092506002,250092506002,"Block Group 2, Census Tract 2506, Essex County, Massachusetts",240,240,57,16,27,20,0,0,44,76,1.64998200488463,0.823909309688566
1500000US250092524001,250092524001,"Block Group 1, Census Tract 2524, Essex County, Massachusetts",350,350,84,9,21,10,0,22,62,142,1.55354126177759,0.77575216261427
1500000US250092521012,250092521012,"Block Group 2, Census Tract 2521.01, Essex County, Massachusetts",141,141,46,0,0,13,0,0,27,55,1.26895303608454,0.633644619694341
1500000US250092512001,250092512001,"Block Group 1, Census Tract 2512, Essex County, Massachusetts",548,548,331,13,23,6,28,6,45,96,1.2875855621316,0.642948667634098
1500000US250092501001,250092501001,"Block Group 1, Census Tract 2501, Essex County, Massachusetts",1372,1372,722,18,31,108,68,47,171,207,1.4898022591667,0.743924447229553
1500000US250092505002,250092505002,"Block Group 2, Census Tract 2505, Essex County, Massachusetts",261,261,40,13,15,25,15,0,46,107,1.66136672536005,0.829594206348124
1500000US250092513003,250092513003,"Block Group 3, Census Tract 2513, Essex County, Massachusetts",207,207,43,14,27,13,45,0,0,65,1.64361092272704,0.820727945354356
1500000US250092525012,250092525012,"Block Group 2, Census Tract 2525.01, Essex County, Massachusetts",329,329,80,8,0,6,10,20,31,174,1.34311567864955,0.670677321541709
1500000US250092504001,250092504001,"Block Group 1, Census Tract 2504, Essex County, Massachusetts",295,295,50,31,72,0,10,31,47,54,1.83675079958244,0.91717126542826
1500000US250092511002,250092511002,"Block Group 2, Census Tract 2511, Essex County, Massachusetts",329,329,183,3,26,0,11,39,22,45,1.38906440414553,0.693621561292438
1500000US250092515003,250092515003,"Block Group 3, Census Tract 2515, Essex County, Massachusetts",511,511,192,9,59,18,0,0,161,72,1.4460729232965,0.722088447307553
1500000US250092505001,250092505001,"Block Group 1, Census Tract 2505, Essex County, Massachusetts",484,484,146,25,30,47,0,37,130,69,1.74074583385375,0.869231721356852
1500000US250092524003,250092524003,"Block Group 3, Census Tract 2524, Essex County, Massachusetts",533,533,189,48,63,12,30,42,76,73,1.83442851532282,0.916011645738116
1500000US250092505003,250092505003,"Block Group 3, Census Tract 2505, Essex County, Massachusetts",348,348,121,7,46,0,0,15,98,61,1.51099442534944,0.754506637192069
1500000US250092526013,250092526013,"Block Group 3, Census Tract 2526.01, Essex County, Massachusetts",929,929,136,0,82,91,32,0,57,531,1.33010834886289,0.664182183974332
1500000US250092219022,250092219022,"Block Group 2, Census Tract 2219.02, Essex County, Massachusetts",910,910,120,7,19,23,52,25,138,526,1.34352470589833,0.670881567016623
1500000US250092219011,250092219011,"Block Group 1, Census Tract 2219.01, Essex County, Massachusetts",960,960,75,36,24,46,37,16,170,556,1.37671726915768,0.687456088314943
1500000US250092221002,250092221002,"Block Group 2, Census Tract 2221, Essex County, Massachusetts",525,525,49,21,11,9,21,12,70,332,1.27437090523963,0.636350002433264
1500000US250092221003,250092221003,"Block Group 3, Census Tract 2221, Essex County, Massachusetts",454,454,56,0,19,20,18,0,83,258,1.28828945408664,0.643300152155177
1500000US250092151022,250092151022,"Block Group 2, Census Tract 2151.02, Essex County, Massachusetts",257,257,35,9,0,0,10,0,58,145,1.17409498940584,0.586277783252435
1500000US250092151024,250092151024,"Block Group 4, Census Tract 2151.02, Essex County, Massachusetts",279,279,90,0,18,9,12,11,22,117,1.48010928966603,0.739084316981773
1500000US250092151013,250092151013,"Block Group 3, Census Tract 2151.01, Essex County, Massachusetts",282,282,23,8,0,8,0,0,10,233,0.682668623264367,0.340886768749407
1500000US250092181002,250092181002,"Block Group 2, Census Tract 2181, Essex County, Massachusetts",294,294,54,17,15,31,0,0,46,131,1.51551012347185,0.756761525858602
1500000US250092181003,250092181003,"Block Group 3, Census Tract 2181, Essex County, Massachusetts",422,422,71,0,16,0,0,0,79,256,1.04082641129328,0.51973086221279
1500000US250092181004,250092181004,"Block Group 4, Census Tract 2181, Essex County, Massachusetts",678,678,119,16,30,0,0,23,99,391,1.24494238414991,0.621655034594584
1500000US250092181001,250092181001,"Block Group 1, Census Tract 2181, Essex County, Massachusetts",452,452,46,0,0,0,0,0,15,391,0.470976619634644,0.235179547664077
1500000US250092105002,250092105002,"Block Group 2, Census Tract 2105, Essex County, Massachusetts",942,942,57,9,12,22,41,13,233,555,1.21024432295652,0.604328751301344
1500000US250092106002,250092106002,"Block Group 2, Census Tract 2106, Essex County, Massachusetts",264,264,17,35,9,9,9,17,55,113,1.65667013291753,0.82724898911197
1500000US250092107003,250092107003,"Block Group 3, Census Tract 2107, Essex County, Massachusetts",467,467,88,8,38,41,28,26,82,156,1.80314584762166,0.900390820132396
1500000US250092091001,250092091001,"Block Group 1, Census Tract 2091, Essex County, Massachusetts",510,510,0,0,0,0,40,0,101,369,0.75447678058802,0.376743771526037
1500000US250092108003,250092108003,"Block Group 3, Census Tract 2108, Essex County, Massachusetts",1039,1039,418,80,45,0,0,0,198,298,1.37382543223007,0.6860120656773
1500000US250092092001,250092092001,"Block Group 1, Census Tract 2092, Essex County, Massachusetts",498,498,13,0,20,45,23,10,13,374,0.972212472739332,0.485468874759811
1500000US250092092002,250092092002,"Block Group 2, Census Tract 2092, Essex County, Massachusetts",521,521,27,0,19,18,10,18,33,396,0.965853789573617,0.482293701793025
1500000US250092109003,250092109003,"Block Group 3, Census Tract 2109, Essex County, Massachusetts",752,752,172,103,14,9,12,0,161,281,1.50070094595391,0.749366645678246
1500000US250092101002,250092101002,"Block Group 2, Census Tract 2101, Essex County, Massachusetts",526,526,30,0,0,0,0,0,114,382,0.727063157500925,0.363054931764824
1500000US250092101003,250092101003,"Block Group 3, Census Tract 2101, Essex County, Massachusetts",394,394,33,0,8,0,0,13,47,293,0.873274423939543,0.436064712019098
1500000US250092102001,250092102001,"Block Group 1, Census Tract 2102, Essex County, Massachusetts",471,471,116,10,35,17,0,0,84,209,1.40797785651568,0.703065888224481
1500000US250092102002,250092102002,"Block Group 2, Census Tract 2102, Essex County, Massachusetts",673,673,31,32,18,9,18,17,79,469,1.13407926381401,0.56629615390651
1500000US250092102003,250092102003,"Block Group 3, Census Tract 2102, Essex County, Massachusetts",815,815,25,48,19,27,14,49,63,570,1.16098235767207,0.579730063745202
1500000US250092103003,250092103003,"Block Group 3, Census Tract 2103, Essex County, Massachusetts",1322,1322,200,26,23,20,56,21,236,740,1.32900003298221,0.663628752622072
1500000US250092104001,250092104001,"Block Group 1, Census Tract 2104, Essex County, Massachusetts",739,739,180,47,48,62,94,29,57,222,1.85298568754876,0.925278066167662
1500000US250092104003,250092104003,"Block Group 3, Census Tract 2104, Essex County, Massachusetts",861,861,51,33,31,19,0,0,222,505,1.15867268526369,0.57857674171262
1500000US250092104004,250092104004,"Block Group 4, Census Tract 2104, Essex County, Massachusetts",822,822,130,15,17,66,20,31,97,446,1.44539059247181,0.721747729216637
1500000US250092105004,250092105004,"Block Group 4, Census Tract 2105, Essex County, Massachusetts",568,568,108,0,0,0,26,0,136,298,1.13748126738895,0.567994925413529
1500000US250092107002,250092107002,"Block Group 2, Census Tract 2107, Essex County, Massachusetts",450,450,178,22,17,32,0,51,53,97,1.65563841550558,0.826733806777765
1500000US250092105001,250092105001,"Block Group 1, Census Tract 2105, Essex County, Massachusetts",305,305,33,18,0,0,0,0,57,197,1.00340522579273,0.501044801987762
1500000US250173302003,250173302003,"Block Group 3, Census Tract 3302, Middlesex County, Massachusetts",413,413,84,0,0,13,12,0,0,304,0.761151578978501,0.380076794866856
1500000US250173302004,250173302004,"Block Group 4, Census Tract 3302, Middlesex County, Massachusetts",558,558,12,38,51,50,0,0,120,287,1.37285033072492,0.685525154180323
1500000US250173302002,250173302002,"Block Group 2, Census Tract 3302, Middlesex County, Massachusetts",764,764,40,0,13,0,13,27,97,574,0.888060334660063,0.443447974053954
1500000US250092543022,250092543022,"Block Group 2, Census Tract 2543.02, Essex County, Massachusetts",285,285,0,0,0,0,10,0,11,264,0.314056681456896,0.156822451915363
1500000US250173343004,250173343004,"Block Group 4, Census Tract 3343, Middlesex County, Massachusetts",907,907,41,0,13,0,27,27,86,713,0.822612011990214,0.410766719233263
1500000US250173301001,250173301001,"Block Group 1, Census Tract 3301, Middlesex County, Massachusetts",269,269,0,0,0,0,0,0,0,269,-0,0
1500000US250173301003,250173301003,"Block Group 3, Census Tract 3301, Middlesex County, Massachusetts",590,590,31,0,0,30,0,31,93,405,1.01054771796867,0.504611365611313
1500000US250173302001,250173302001,"Block Group 1, Census Tract 3302, Middlesex County, Massachusetts",860,860,102,38,0,17,18,12,119,554,1.16575723639708,0.582114372799798
1500000US250173311021,250173311021,"Block Group 1, Census Tract 3311.02, Middlesex County, Massachusetts",455,455,66,0,13,0,24,0,48,304,1.0435305699396,0.521081168747637
1500000US250173311022,250173311022,"Block Group 2, Census Tract 3311.02, Middlesex County, Massachusetts",778,778,35,12,0,29,0,29,191,482,1.09051507454074,0.544542619016416
1500000US250173311012,250173311012,"Block Group 2, Census Tract 3311.01, Middlesex County, Massachusetts",600,600,45,26,22,11,16,32,41,407,1.2244321657856,0.611413371470939
1500000US250173343001,250173343001,"Block Group 1, Census Tract 3343, Middlesex County, Massachusetts",623,623,25,0,13,0,13,0,53,519,0.652324743992808,0.325734721908962
1500000US250173343003,250173343003,"Block Group 3, Census Tract 3343, Middlesex County, Massachusetts",613,613,72,28,15,13,14,40,12,419,1.16652878986509,0.582499643719926
1500000US250173344002,250173344002,"Block Group 2, Census Tract 3344, Middlesex County, Massachusetts",856,856,164,27,22,13,26,43,81,480,1.38717365706353,0.692677427284605
1500000US250092091003,250092091003,"Block Group 3, Census Tract 2091, Essex County, Massachusetts",471,471,46,0,15,0,13,16,169,212,1.27801479993928,0.638169560924009
1500000US250092091004,250092091004,"Block Group 4, Census Tract 2091, Essex County, Massachusetts",375,375,31,0,0,0,0,0,47,297,0.65106206372024,0.325104209558737
1500000US250092092003,250092092003,"Block Group 3, Census Tract 2092, Essex County, Massachusetts",510,510,58,10,17,9,11,0,70,335,1.14033928122377,0.569422058678467
1500000US250173351001,250173351001,"Block Group 1, Census Tract 3351, Middlesex County, Massachusetts",611,611,42,0,14,17,27,17,174,320,1.30415732516197,0.651223685057476
1500000US250173351006,250173351006,"Block Group 6, Census Tract 3351, Middlesex County, Massachusetts",241,241,15,0,0,11,0,15,29,171,0.98482016475451,0.491764455435382
1500000US250173353021,250173353021,"Block Group 1, Census Tract 3353.02, Middlesex County, Massachusetts",376,376,63,15,0,29,11,0,83,175,1.41823812282255,0.708189294967759
1500000US250173353022,250173353022,"Block Group 2, Census Tract 3353.02, Middlesex County, Massachusetts",1210,1210,135,0,0,12,19,12,304,728,1.05415268024125,0.526385260271156
1500000US250173154022,250173154022,"Block Group 2, Census Tract 3154.02, Middlesex County, Massachusetts",741,741,62,55,27,12,13,7,88,477,1.23962160942785,0.618998135419147
1500000US250173154021,250173154021,"Block Group 1, Census Tract 3154.02, Middlesex County, Massachusetts",339,339,42,10,0,10,6,7,23,241,1.04323260996406,0.520932384096026
1500000US250173143013,250173143013,"Block Group 3, Census Tract 3143.01, Middlesex County, Massachusetts",868,868,15,0,45,27,15,13,100,653,0.927643167289191,0.463213440713855
1500000US250173152002,250173152002,"Block Group 2, Census Tract 3152, Middlesex County, Massachusetts",1108,1108,170,16,18,0,69,0,162,673,1.17256601218785,0.585514297008057
1500000US250092541002,250092541002,"Block Group 2, Census Tract 2541, Essex County, Massachusetts",623,623,15,0,43,24,15,15,83,428,1.1055968332194,0.552073611078777
1500000US250092541003,250092541003,"Block Group 3, Census Tract 2541, Essex County, Massachusetts",810,810,115,0,57,24,11,27,104,472,1.31818290563355,0.658227280424035
1500000US250092541004,250092541004,"Block Group 4, Census Tract 2541, Essex County, Massachusetts",339,339,21,0,12,16,0,0,50,240,0.961487533873165,0.480113436366231
1500000US250092542002,250092542002,"Block Group 2, Census Tract 2542, Essex County, Massachusetts",652,652,108,34,18,0,27,0,135,330,1.35352096000675,0.675873140741403
1500000US250092542003,250092542003,"Block Group 3, Census Tract 2542, Essex County, Massachusetts",554,554,175,17,0,9,34,15,84,220,1.45961797982411,0.728852095723306
1500000US250092521023,250092521023,"Block Group 3, Census Tract 2521.02, Essex County, Massachusetts",536,536,64,18,36,0,35,36,49,298,1.45376325009291,0.725928569092732
1500000US250092544011,250092544011,"Block Group 1, Census Tract 2544.01, Essex County, Massachusetts",1206,1206,19,11,9,34,56,21,105,951,0.858324042495683,0.428599322446045
1500000US250092543012,250092543012,"Block Group 2, Census Tract 2543.01, Essex County, Massachusetts",548,548,41,0,10,0,10,0,48,439,0.731054397425504,0.365047935155968
1500000US250092543011,250092543011,"Block Group 1, Census Tract 2543.01, Essex County, Massachusetts",717,717,27,0,10,0,0,7,82,591,0.635551346989973,0.317359019686255
1500000US250092544031,250092544031,"Block Group 1, Census Tract 2544.03, Essex County, Massachusetts",867,867,62,0,16,27,8,25,31,698,0.809503438334096,0.404221026104465
1500000US250092544021,250092544021,"Block Group 1, Census Tract 2544.02, Essex County, Massachusetts",386,386,15,0,24,15,0,38,55,239,1.22780320850515,0.613096682847532
1500000US250092544022,250092544022,"Block Group 2, Census Tract 2544.02, Essex County, Massachusetts",904,904,17,0,16,16,0,0,33,822,0.424835090231554,0.212139032357892
1500000US250092544023,250092544023,"Block Group 3, Census Tract 2544.02, Essex County, Massachusetts",557,557,0,17,0,0,0,0,50,490,0.435627324735807,0.217528074452941
1500000US250092521013,250092521013,"Block Group 3, Census Tract 2521.01, Essex County, Massachusetts",744,744,131,17,78,41,77,17,89,294,1.73032873343471,0.864030000374562
1500000US250092544032,250092544032,"Block Group 2, Census Tract 2544.03, Essex County, Massachusetts",435,435,29,10,10,0,10,0,14,362,0.704193987054266,0.351635339078312
1500000US250173151002,250173151002,"Block Group 2, Census Tract 3151, Middlesex County, Massachusetts",1306,1306,184,21,9,29,22,24,250,767,1.23265801360792,0.615520902692995
1500000US250092691004,250092691004,"Block Group 4, Census Tract 2691, Essex County, Massachusetts",853,853,154,11,0,0,15,0,201,472,1.10427341677038,0.55141277045766
1500000US250092691005,250092691005,"Block Group 5, Census Tract 2691, Essex County, Massachusetts",290,290,33,0,0,18,0,0,32,207,0.903716163442425,0.451265624820139
1500000US250092651011,250092651011,"Block Group 1, Census Tract 2651.01, Essex County, Massachusetts",396,396,106,11,6,33,0,0,44,196,1.31512250564335,0.656699086761418
1500000US250092651013,250092651013,"Block Group 3, Census Tract 2651.01, Essex County, Massachusetts",303,303,0,0,0,10,11,11,102,169,1.04548311340211,0.522056160433347
